Rank,Name,Platform,Year,Month,Date,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,URL,New_Genre,Genre_2020
2863,Mortal Kombat: Deadly Alliance,XB,2002.0,Nov,20.0,undefined,Midway Games  ,Midway  ,,,0.77,0.15,,0.04,0.96,https://www.vgchartz.com/game/1423/mortal-kombat-deadly-alliance/?region=All,Fighting,Fighting
2864,South Park: The Stick of Truth,X360,2014.0,Mar,4.0,undefined,Ubisoft  ,Obsidian Entertainment  ,,,0.6,0.27,,0.09,0.96,https://www.vgchartz.com/game/70843/south-park-the-stick-of-truth/?region=All,Role-Playing,Role-Playing
2865,Club Penguin: Game Day!,Wii,2010.0,Sep,21.0,undefined,Disney Interactive Studios  ,Artoon  ,,,0.55,0.32,,0.09,0.96,https://www.vgchartz.com/game/47046/club-penguin-game-day/?region=All,Sports,Sports
2866,Total War: Warhammer II,PC,2017.0,Sep,28.0,undefined,Sega  ,Creative Assembly  ,,,,0.04,,0.0,0.04,https://www.vgchartz.com/game/190453/total-war-warhammer-ii/?region=All,undefined,Strategy
2867,Football Manager 2018,PC,2017.0,Nov,10.0,undefined,Sega  ,Sports Interactive  ,,,,0.2,,0.01,0.21,https://www.vgchartz.com/game/216919/football-manager-2018/?region=All,undefined,Simulation
2868,Scooby-Doo! First Frights,Wii,2009.0,Sep,22.0,undefined,Warner Bros. Interactive  ,Torus Games  ,,,0.84,0.04,,0.07,0.96,https://www.vgchartz.com/game/35134/scooby-doo-first-frights/?region=All,Action,Action
2869,Sonic & SEGA All-Stars Racing,PS3,2010.0,Feb,23.0,undefined,Sega  ,Sumo Digital  ,8.0,,0.36,0.44,,0.16,0.96,https://www.vgchartz.com/game/34893/sonic-amp-sega-all-stars-racing/?region=All,undefined,Racing
2870,Harvest Moon 3D: A New Beginning,3DS,2012.0,Nov,6.0,undefined,Natsume  ,Marvelous  ,8.2,,0.41,0.18,0.31,0.06,0.95,https://www.vgchartz.com/game/71115/harvest-moon-3d-a-new-beginning/?region=All,Action,Action
2871,ESPN NBA 2K5,XB,2004.0,Sep,28.0,undefined,Sega  ,Visual Concepts  ,,,0.88,0.04,,0.04,0.95,https://www.vgchartz.com/game/659/espn-nba-2k5/?region=All,Sports,Sports
2872,Skylanders: Trap Team,Wii,2014.0,Oct,5.0,undefined,Activision  ,Toys for Bob  ,,,0.41,0.46,,0.08,0.95,https://www.vgchartz.com/game/84726/skylanders-trap-team/?region=All,Action,Action
2873,Sonic Unleashed,X360,2008.0,Nov,20.0,undefined,Sega  ,Sonic Team  ,5.6,,0.54,0.32,0.0,0.09,0.95,https://www.vgchartz.com/game/24507/sonic-unleashed/?region=All,Platform,Platform
2874,LEGO Harry Potter: Years 5-7,PS3,2011.0,Nov,11.0,undefined,Warner Bros. Interactive  ,Traveller's Tales  ,9.0,,0.36,0.45,,0.15,0.95,https://www.vgchartz.com/game/51293/lego-harry-potter-years-5-7/?region=All,Action,Action
2875,Wheel of Fortune,PS2,2003.0,Nov,11.0,undefined,Atari  ,Atari  ,,,0.47,0.36,,0.12,0.95,https://www.vgchartz.com/game/2659/wheel-of-fortune/?region=All,Misc,Misc
2876,World Championship Poker,PS2,2004.0,Nov,18.0,undefined,Crave Entertainment  ,Coresoft  ,,,0.8,0.03,,0.13,0.95,https://www.vgchartz.com/game/5990/world-championship-poker/?region=All,Misc,Misc
2877,Tom Clancy's Splinter Cell: Chaos Theory,PS2,2005.0,Mar,28.0,undefined,Ubisoft  ,Ubisoft Montreal / Annecy  ,,,0.36,0.45,,0.14,0.95,https://www.vgchartz.com/game/5900/tom-clancys-splinter-cell-chaos-theory/?region=All,Action,Action
2878,Move or Die,PC,,,,undefined,Unknown  ,Those Awesome Guys  ,,,,,,,,https://www.vgchartz.com/game/223401/move-or-die/?region=All,undefined,Party
2879,SpongeBob SquarePants: Battle for Bikini Bottom,GC,2003.0,Oct,31.0,undefined,THQ  ,Heavy Iron Studios  ,7.3,,0.74,0.19,,0.03,0.95,https://www.vgchartz.com/game/2156/spongebob-squarepants-battle-for-bikini-bottom/?region=All,Platform,Platform
2880,Poker Night at the Inventory,PC,2010.0,Nov,22.0,undefined,Telltale Games  ,Telltale Games  ,8.0,,,,,,,https://www.vgchartz.com/game/47245/poker-night-at-the-inventory/?region=All,undefined,Misc
2881,Mega Man Star Force Dragon / Leo / Pegasus,DS,2007.0,Aug,7.0,undefined,Capcom  ,Capcom  ,,,0.39,0.0,0.53,0.03,0.95,https://www.vgchartz.com/game/7154/mega-man-star-force-dragon-leo-pegasus/?region=All,Action,Action
2882,Wild ARMs,PS,1997.0,Apr,30.0,undefined,Sony Computer Entertainment  ,Media.Vision  ,8.9,,0.26,0.17,0.46,0.06,0.95,https://www.vgchartz.com/game/2668/wild-arms/?region=All,Role-Playing,Role-Playing
2883,Kessen,PS2,2000.0,Nov,13.0,undefined,Electronic Arts  ,Koei  ,,,0.27,0.21,0.41,0.07,0.95,https://www.vgchartz.com/game/3583/kessen/?region=All,Strategy,Strategy
2884,Red Steel,Wii,2006.0,Nov,19.0,undefined,Ubisoft  ,Ubisoft Paris  ,5.9,7.8,0.54,0.03,0.04,0.05,0.67,https://www.vgchartz.com/game/1872/red-steel/?region=All,Shooter,Shooter
2885,Ben 10: Alien Force,DS,2008.0,Oct,28.0,undefined,D3 Publisher  ,1st Playable Productions / OneNine Studios  ,,,0.65,0.22,,0.09,0.95,https://www.vgchartz.com/game/24252/ben-10-alien-force/?region=All,Action,Action
2886,Lost Planet 2,PS3,2010.0,May,11.0,undefined,Capcom  ,Capcom  ,6.6,,0.29,0.34,0.2,0.12,0.95,https://www.vgchartz.com/game/32302/lost-planet-2/?region=All,Shooter,Shooter
2887,Driver: San Francisco,PS3,2011.0,Sep,6.0,undefined,Ubisoft  ,Ubisoft Reflections  ,8.2,,0.24,0.53,0.01,0.17,0.95,https://www.vgchartz.com/game/45604/driver-san-francisco/?region=All,Racing,Racing
2888,Wipeout: In The Zone,X360,2011.0,Jun,14.0,undefined,Activision  ,Activision  ,,,0.87,,,0.08,0.95,https://www.vgchartz.com/game/50595/wipeout-in-the-zone/?region=All,Misc,Misc
2889,Yu-Gi-Oh! Worldwide Edition: Stairway to the Destined Duel,GBA,2003.0,Apr,8.0,undefined,Konami  ,KCEJ  ,,,0.68,0.25,,0.02,0.95,https://www.vgchartz.com/game/15364/yu-gi-oh-worldwide-edition-stairway-to-the-destined-duel/?region=All,Misc,Misc
2890,NCAA Football 2000,PS,1999.0,Jun,30.0,undefined,EA Sports  ,EA Sports  ,,,0.53,0.36,,0.06,0.95,https://www.vgchartz.com/game/1554/ncaa-football-2000/?region=All,Sports,Sports
2891,White Knight Chronicles: International Edition,PS3,2010.0,Feb,2.0,undefined,Sony Computer Entertainment  ,Level 5  ,6.3,7.9,0.34,0.16,0.36,0.09,0.95,https://www.vgchartz.com/game/7690/white-knight-chronicles-international-edition/?region=All,Role-Playing,Role-Playing
2892,Getting Over It with Bennett Foddy,PC,,,,undefined,Unknown  ,Bennett Foddy  ,,,,,,,,https://www.vgchartz.com/game/223402/getting-over-it-with-bennett-foddy/?region=All,undefined,Action
2893,Lego Batman 3: Beyond Gotham,PS4,2014.0,Nov,11.0,undefined,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,,,0.37,0.42,,0.16,0.94,https://www.vgchartz.com/game/82477/lego-batman-3-beyond-gotham/?region=All,Action,Action
2894,Disney Magic Castle: My Happy Life,3DS,2014.0,Apr,11.0,undefined,Nintendo  ,High Horse Entertainment  ,7.9,,0.17,0.2,0.53,0.03,0.94,https://www.vgchartz.com/game/75156/disney-magic-castle-my-happy-life/?region=All,undefined,Simulation
2895,Dust: An Elysian Tail,PC,2013.0,May,24.0,undefined,Microsoft Studios  ,Humble Hearts  ,,,,,,,,https://www.vgchartz.com/game/84352/dust-an-elysian-tail/?region=All,undefined,Platform
2896,Killzone,PS2,2004.0,Nov,2.0,undefined,Sony Computer Entertainment  ,Guerrilla Games  ,6.8,,0.79,0.03,,0.13,0.94,https://www.vgchartz.com/game/1112/killzone/?region=All,Shooter,Shooter
2897,Borderlands 2,PC,2012.0,Sep,18.0,undefined,2K Games  ,Gearbox Software  ,,,0.43,0.42,,0.09,0.94,https://www.vgchartz.com/game/55599/borderlands-2/?region=All,Shooter,Shooter
2898,Colin McRae Rally 04,PS2,2003.0,Sep,19.0,undefined,Codemasters  ,Codemasters  ,,,0.01,0.71,0.01,0.21,0.94,https://www.vgchartz.com/game/6209/colin-mcrae-rally-04/?region=All,Racing,Racing
2899,Mount Your Friends,PC,2014.0,Jul,29.0,undefined,Unknown  ,Unknown  ,,,,,,,,https://www.vgchartz.com/game/83865/mount-your-friends/?region=All,undefined,Action
2900,The SpongeBob SquarePants Movie,GC,2004.0,Oct,27.0,undefined,THQ  ,Heavy Iron Studios  ,6.6,,0.73,0.19,,0.03,0.94,https://www.vgchartz.com/game/2161/the-spongebob-squarepants-movie/?region=All,Platform,Platform
2901,Skylanders: Spyro's Adventure,PS3,2011.0,Oct,16.0,undefined,Activision  ,Toys for Bob  ,8.0,,0.39,0.4,,0.15,0.94,https://www.vgchartz.com/game/50153/skylanders-spyros-adventure/?region=All,Action,Action
2902,Midway Presents Arcade's Greatest Hits: The Atari Collection 1,PS,1996.0,Dec,31.0,undefined,Midway Games  ,Digital Eclipse  ,,,0.52,0.36,,0.06,0.94,https://www.vgchartz.com/game/17193/midway-presents-arcades-greatest-hits-the-atari-collection-1/?region=All,Misc,Misc
2903,Brutal Legend,PS3,2009.0,Oct,13.0,undefined,Electronic Arts  ,Double Fine Productions  ,7.9,,0.54,0.27,,0.13,0.94,https://www.vgchartz.com/game/12323/brutal-legend/?region=All,Action,Action
2904,Castlevania: Lament of Innocence,PS2,2003.0,Oct,21.0,undefined,Konami  ,Konami Computer Entertainment Tokyo  ,8.1,,0.46,0.36,,0.12,0.94,https://www.vgchartz.com/game/325/castlevania-lament-of-innocence/?region=All,Action,Action
2905,Brothers In Arms: Hell's Highway,PS3,2008.0,Sep,23.0,undefined,Ubisoft  ,Gearbox Software  ,6.0,,0.45,0.34,,0.15,0.94,https://www.vgchartz.com/game/13645/brothers-in-arms-hells-highway/?region=All,undefined,Shooter
2906,Zombie Army Trilogy,PC,2015.0,Mar,6.0,undefined,Rebellion Developments  ,Rebellion Developments  ,,,,,,,,https://www.vgchartz.com/game/85068/zombie-army-trilogy/?region=All,Shooter,Shooter
2907,WWE SmackDown vs. Raw 2009,PS3,2008.0,Nov,9.0,undefined,THQ  ,Yuke's Media Creations  ,,,0.51,0.3,0.01,0.12,0.94,https://www.vgchartz.com/game/23191/wwe-smackdown-vs-raw-2009/?region=All,Fighting,Fighting
2908,Destroy All Humans!,PS2,2005.0,Jun,21.0,undefined,THQ  ,Pandemic Studios  ,,,0.78,0.03,,0.13,0.94,https://www.vgchartz.com/game/5013/destroy-all-humans/?region=All,Shooter,Shooter
2909,MVP Baseball 2005,XB,2005.0,Feb,22.0,undefined,EA Sports  ,EA Canada  ,,,0.7,0.2,,0.03,0.94,https://www.vgchartz.com/game/1455/mvp-baseball-2005/?region=All,Sports,Sports
2910,Tony Hawk: RIDE,Wii,2009.0,Nov,17.0,undefined,Activision  ,Buzz Monkey Software  ,4.3,,0.69,0.17,,0.08,0.94,https://www.vgchartz.com/game/34957/tony-hawk-ride/?region=All,Sports,Sports
2911,SaGa Frontier 2,PS,2000.0,Jan,31.0,undefined,Square EA  ,SquareSoft  ,7.4,,0.1,0.07,0.71,0.06,0.94,https://www.vgchartz.com/game/4211/saga-frontier-2/?region=All,Role-Playing,Role-Playing
2912,NBA 2K14,XOne,2013.0,Nov,22.0,undefined,2K Sports  ,Visual Concepts  ,,,0.72,0.12,,0.09,0.94,https://www.vgchartz.com/game/74164/nba-2k14/?region=All,Sports,Sports
2913,NCAA Football 10,X360,2009.0,Jul,14.0,undefined,EA Sports  ,EA Tiburon  ,8.1,,0.87,,,0.07,0.94,https://www.vgchartz.com/game/33922/ncaa-football-10/?region=All,Sports,Sports
2914,Lego Batman 3: Beyond Gotham,X360,2014.0,Nov,11.0,undefined,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,,,0.48,0.37,,0.08,0.94,https://www.vgchartz.com/game/82480/lego-batman-3-beyond-gotham/?region=All,Action,Action
2915,MLB 2000,PS,1999.0,Feb,28.0,undefined,Sony Computer Entertainment  ,989 Sports  ,,,0.52,0.35,,0.06,0.94,https://www.vgchartz.com/game/1373/mlb-2000/?region=All,Sports,Sports
2916,Bully,PS2,2006.0,Oct,17.0,undefined,Rockstar Games  ,Rockstar Vancouver  ,,,0.75,0.03,0.04,0.12,0.94,https://www.vgchartz.com/game/13625/bully/?region=All,Action,Action
2917,EA Sports Active 2,PS3,2010.0,Nov,16.0,undefined,Electronic Arts  ,EA Vancouver  ,8.0,,0.54,0.27,,0.12,0.94,https://www.vgchartz.com/game/45636/ea-sports-active-2/?region=All,Sports,Sports
2918,The Sims 2,DS,2005.0,Oct,24.0,undefined,Electronic Arts  ,Maxis  ,,,0.81,0.05,,0.07,0.94,https://www.vgchartz.com/game/5845/the-sims-2/?region=All,Simulation,Simulation
2919,Prince of Persia: The Sands of Time,XB,2003.0,Nov,12.0,undefined,Ubisoft  ,Ubisoft Montreal  ,9.0,,0.57,0.33,,0.04,0.94,https://www.vgchartz.com/game/1790/prince-of-persia-the-sands-of-time/?region=All,Action,Action
2920,Hot Shots Golf Fore!,PS2,2004.0,Aug,17.0,undefined,Sony Computer Entertainment  ,Clap Hanz  ,,,0.46,0.36,,0.12,0.94,https://www.vgchartz.com/game/6249/hot-shots-golf-fore/?region=All,Sports,Sports
2921,MLB 06: The Show,PS2,2006.0,Feb,28.0,undefined,Sony Computer Entertainment  ,SCEA San Diego Studios  ,,,0.78,0.03,,0.13,0.94,https://www.vgchartz.com/game/1371/mlb-06-the-show/?region=All,Sports,Sports
2922,Sniper: Ghost Warrior,PC,2010.0,Jun,29.0,undefined,City Interactive  ,City Interactive  ,5.4,,,0.13,,0.03,0.15,https://www.vgchartz.com/game/44425/sniper-ghost-warrior/?region=All,Shooter,Shooter
2923,NHL 2003,PS2,2002.0,Sep,30.0,undefined,EA Sports  ,EA Canada  ,,,0.46,0.36,,0.12,0.93,https://www.vgchartz.com/game/5525/nhl-2003/?region=All,Sports,Sports
2924,SingStar Abba,PS3,2008.0,Dec,2.0,undefined,Sony Computer Entertainment  ,SCEE London Studio  ,,,0.27,0.51,,0.16,0.93,https://www.vgchartz.com/game/26760/singstar-abba/?region=All,Misc,Misc
2925,MLB 12: The Show,PS3,2012.0,Mar,6.0,undefined,Sony Computer Entertainment America  ,SCE San Diego Studio  ,,,0.86,,,0.07,0.93,https://www.vgchartz.com/game/70355/mlb-12-the-show/?region=All,Sports,Sports
2926,Monster Trucks / Quad Desert Fury Double Value!,GBA,2005.0,Apr,25.0,undefined,Majesco  ,Skyworks Technologies  ,,,0.67,0.25,,0.02,0.93,https://www.vgchartz.com/game/27515/monster-trucks-quad-desert-fury-double-value/?region=All,undefined,Racing
2927,Tony Hawk's Pro Skater 4,XB,2002.0,Oct,23.0,undefined,Activision  ,Neversoft Entertainment  ,,,0.59,0.3,,0.04,0.93,https://www.vgchartz.com/game/2490/tony-hawks-pro-skater-4/?region=All,Sports,Sports
2928,Kingdom Hearts Re:coded,DS,2011.0,Jan,11.0,undefined,Square Enix  ,High Horse Entertainment  ,6.8,,0.53,0.09,0.27,0.05,0.93,https://www.vgchartz.com/game/45509/kingdom-hearts-recoded/?region=All,Role-Playing,Role-Playing
2929,FIFA Street (2012),X360,2012.0,Mar,13.0,undefined,EA Sports  ,EA Canada  ,,,0.21,0.63,,0.1,0.93,https://www.vgchartz.com/game/70519/fifa-street-2012/?region=All,undefined,Sports
2930,Guitar Hero: Metallica,Wii,2009.0,Mar,29.0,undefined,Activision  ,BudCat Creations  ,8.9,,0.4,0.43,,0.1,0.93,https://www.vgchartz.com/game/23621/guitar-hero-metallica/?region=All,Misc,Misc
2931,Fallout 76,XOne,2018.0,Nov,14.0,undefined,Bethesda Softworks  ,Bethesda Game Studios  ,5.1,,0.59,0.26,,0.09,0.93,https://www.vgchartz.com/game/222027/fallout-76/?region=All,undefined,Role-Playing
2932,2 Games in 1 Double Pack: Finding Nemo / Monsters Inc.,GBA,2005.0,Jun,8.0,undefined,THQ  ,Vicarious Visions  ,,,0.67,0.25,,0.02,0.93,https://www.vgchartz.com/game/26886/2-games-in-1-double-pack-finding-nemo-monsters-inc/?region=All,undefined,Misc
2933,Monster High: Ghoul Spirit,DS,2011.0,Oct,25.0,undefined,THQ  ,THQ  ,,,0.69,0.16,,0.07,0.93,https://www.vgchartz.com/game/53353/monster-high-ghoul-spirit/?region=All,Misc,Misc
2934,Spider-Man,2600,1982.0,Jan,1.0,undefined,Parker Bros.  ,Parker Bros.  ,,,0.87,0.05,,0.01,0.93,https://www.vgchartz.com/game/19944/spider-man/?region=All,Action,Action
2935,Castlevania II: Simon's Quest,NES,1988.0,Nov,1.0,undefined,Konami  ,Konami  ,,,0.45,0.06,0.42,,0.93,https://www.vgchartz.com/game/12498/castlevania-ii-simons-quest/?region=All,Platform,Platform
2936,Mega Man 4,NES,1992.0,Jan,1.0,undefined,Capcom  ,Capcom  ,,,0.51,0.09,0.32,0.01,0.93,https://www.vgchartz.com/game/3737/mega-man-4/?region=All,Platform,Platform
2937,Toy Story 2: Buzz Lightyear to the Rescue!,N64,1999.0,Nov,17.0,undefined,Activision  ,Traveller's Tales  ,,,0.71,0.2,,0.01,0.93,https://www.vgchartz.com/game/5939/toy-story-2-buzz-lightyear-to-the-rescue/?region=All,Platform,Platform
2938,Build-A-Bear Workshop,DS,2007.0,Nov,5.0,undefined,Game Factory  ,Neko Entertainment  ,,,0.85,0.01,,0.07,0.93,https://www.vgchartz.com/game/30649/build-a-bear-workshop/?region=All,Simulation,Simulation
2939,Bayonetta,X360,2010.0,Jan,5.0,undefined,Sega  ,PlatinumGames  ,8.9,9.5,0.51,0.25,0.09,0.08,0.93,https://www.vgchartz.com/game/25464/bayonetta/?region=All,Action,Action
2940,Teenage Mutant Ninja Turtles,GBA,2003.0,Oct,31.0,undefined,Konami  ,Konami  ,,,0.67,0.25,,0.02,0.93,https://www.vgchartz.com/game/28600/teenage-mutant-ninja-turtles/?region=All,Action,Action
2941,MLB 07: The Show,PS2,2007.0,Feb,26.0,undefined,Sony Computer Entertainment  ,SCE San Diego Studio  ,,,0.77,0.03,,0.13,0.93,https://www.vgchartz.com/game/1372/mlb-07-the-show/?region=All,Sports,Sports
2942,Cars,GC,2006.0,Jun,6.0,undefined,THQ  ,Rainbow Studios  ,7.6,,0.72,0.19,,0.03,0.93,https://www.vgchartz.com/game/314/cars/?region=All,Racing,Racing
2943,Jak and Daxter Collection,PS3,2012.0,Feb,7.0,undefined,Sony Computer Entertainment  ,Naughty Dog  ,,,0.6,0.18,,0.15,0.93,https://www.vgchartz.com/game/64531/jak-and-daxter-collection/?region=All,undefined,Platform
2944,Operation Flashpoint: Dragon Rising,X360,2009.0,Oct,6.0,undefined,Codemasters  ,Codemasters  ,7.4,,0.36,0.45,0.02,0.1,0.93,https://www.vgchartz.com/game/23421/operation-flashpoint-dragon-rising/?region=All,Shooter,Shooter
2945,The Talos Principle,PC,2014.0,Dec,11.0,undefined,Devolver Digital  ,Croteam  ,,,,,,,,https://www.vgchartz.com/game/84400/the-talos-principle/?region=All,Puzzle,Puzzle
2946,Monster Hunter: World,XOne,2018.0,Jan,26.0,undefined,Capcom  ,Capcom  ,9.4,,0.67,0.17,,0.09,0.93,https://www.vgchartz.com/game/182720/monster-hunter-world/?region=All,undefined,Action
2947,LEGO The Lord of the Rings,Wii,2012.0,Nov,13.0,undefined,Warner Bros. Interactive Entertainment  ,Unknown  ,,,0.48,0.37,,0.08,0.93,https://www.vgchartz.com/game/71119/lego-the-lord-of-the-rings/?region=All,Action,Action
2948,SnoCross Championship Racing,PS,2000.0,Aug,22.0,undefined,Crave Entertainment  ,UDS  ,,,0.52,0.35,,0.06,0.93,https://www.vgchartz.com/game/2086/snocross-championship-racing/?region=All,Racing,Racing
2949,NCAA Football 13,PS3,2012.0,Jul,10.0,undefined,EA Sports  ,EA Tiburon  ,7.1,,0.82,,,0.11,0.93,https://www.vgchartz.com/game/70390/ncaa-football-13/?region=All,Action,Action
2950,Phoenix Wright: Ace Attorney,DS,2005.0,Oct,12.0,undefined,Capcom  ,Capcom  ,8.1,,0.44,0.05,0.39,0.05,0.93,https://www.vgchartz.com/game/4009/phoenix-wright-ace-attorney/?region=All,Adventure,Adventure
2951,NCAA Football 11,X360,2010.0,Jul,13.0,undefined,EA Sports  ,EA Tiburon  ,8.5,,0.86,,,0.06,0.93,https://www.vgchartz.com/game/45851/ncaa-football-11/?region=All,Sports,Sports
2952,Teenage Mutant Ninja Turtles,PS2,2003.0,Oct,21.0,undefined,Konami  ,Konami  ,,,0.45,0.35,,0.12,0.92,https://www.vgchartz.com/game/5805/teenage-mutant-ninja-turtles/?region=All,Action,Action
2953,Top Gun: Combat Zones,PS2,2001.0,Oct,21.0,undefined,Titus  ,Digital Integration  ,,,0.45,0.35,,0.12,0.92,https://www.vgchartz.com/game/5933/top-gun-combat-zones/?region=All,Simulation,Simulation
2954,Cars,Wii,2006.0,Nov,16.0,undefined,THQ  ,Rainbow Studios  ,,,0.83,0.03,,0.07,0.92,https://www.vgchartz.com/game/4946/cars/?region=All,Racing,Racing
2955,007: The World is not Enough,PS,2000.0,Nov,6.0,undefined,Electronic Arts  ,Black Ops Entertainment  ,6.4,,0.51,0.35,,0.06,0.92,https://www.vgchartz.com/game/4901/007-the-world-is-not-enough/?region=All,Action,Action
2956,Overwatch,PC,2016.0,May,24.0,undefined,Blizzard Entertainment  ,Blizzard Entertainment  ,9.5,,0.37,0.48,,0.07,0.92,https://www.vgchartz.com/game/84812/overwatch/?region=All,Shooter,Shooter
2957,NHL 98,PS,1997.0,Aug,31.0,undefined,EA Sports  ,EA Canada  ,,,0.51,0.35,,0.06,0.92,https://www.vgchartz.com/game/1628/nhl-98/?region=All,Sports,Sports
2958,Dante's Inferno,X360,2010.0,Feb,9.0,undefined,Electronic Arts  ,Visceral Games  ,7.0,,0.63,0.2,0.02,0.08,0.92,https://www.vgchartz.com/game/32240/dantes-inferno/?region=All,Action,Action
2959,Nickelodeon Fit,Wii,2010.0,Nov,8.0,undefined,2K Play  ,High Voltage Software  ,,,0.76,0.09,,0.07,0.92,https://www.vgchartz.com/game/47269/nickelodeon-fit/?region=All,Sports,Sports
2960,NCAA Football 14,PS3,2013.0,Jul,9.0,undefined,EA Sports  ,EA Tiburon  ,7.7,,0.75,,,0.17,0.92,https://www.vgchartz.com/game/72082/ncaa-football-14/?region=All,Sports,Sports
2961,Space Jam,PS,1996.0,Oct,31.0,undefined,Acclaim Entertainment  ,Sculptured Software  ,,,0.51,0.35,,0.06,0.92,https://www.vgchartz.com/game/30822/space-jam/?region=All,Sports,Sports
2962,SpongeBob SquarePants: The Yellow Avenger,PSP,2006.0,Mar,6.0,undefined,THQ  ,Tantalus Interactive  ,5.7,,0.55,0.21,,0.16,0.92,https://www.vgchartz.com/game/6833/spongebob-squarepants-the-yellow-avenger/?region=All,Action,Action
2963,Balloon Fight,NES,1986.0,Jun,1.0,undefined,Nintendo  ,Nintendo R&D1  ,,,0.39,0.09,0.43,0.01,0.92,https://www.vgchartz.com/game/14320/balloon-fight/?region=All,Platform,Platform
2964,Knockout Kings 2000,N64,1999.0,Oct,3.0,undefined,EA Sports  ,Black Ops Entertainment  ,,,0.63,0.27,,0.02,0.92,https://www.vgchartz.com/game/1144/knockout-kings-2000/?region=All,Fighting,Fighting
2965,Far Cry 3,PC,2012.0,Dec,4.0,undefined,Ubisoft  ,Ubisoft Montreal  ,,,0.22,0.64,,0.06,0.92,https://www.vgchartz.com/game/51769/far-cry-3/?region=All,Shooter,Shooter
2966,SSX,PS3,2012.0,Feb,28.0,undefined,EA Sports  ,EA Canada  ,,,0.35,0.42,0.02,0.13,0.92,https://www.vgchartz.com/game/49119/ssx/?region=All,Sports,Sports
2967,WWE SmackDown vs. Raw 2009,X360,2008.0,Nov,9.0,undefined,THQ  ,Yuke's Media Creations  ,7.8,,0.58,0.26,,0.08,0.92,https://www.vgchartz.com/game/23194/wwe-smackdown-vs-raw-2009/?region=All,Fighting,Fighting
2968,Xenoblade Chronicles,Wii,2012.0,Apr,6.0,undefined,Nintendo  ,Monolith Soft  ,9.3,,0.43,0.25,0.16,0.07,0.92,https://www.vgchartz.com/game/42966/xenoblade-chronicles/?region=All,Role-Playing,Role-Playing
2969,Crysis 3,X360,2013.0,Feb,19.0,undefined,Electronic Arts  ,Crytek  ,7.6,,0.51,0.32,0.01,0.08,0.92,https://www.vgchartz.com/game/70733/crysis-3/?region=All,Shooter,Shooter
2970,Killzone: Mercenary,PSV,2013.0,Sep,10.0,undefined,Sony Computer Entertainment America  ,Guerrilla Games  ,,,0.2,0.47,0.04,0.2,0.92,https://www.vgchartz.com/game/71439/killzone-mercenary/?region=All,Shooter,Shooter
2971,Farming Simulator 2015,PC,2014.0,Sep,30.0,undefined,Focus Home Interactive  ,Giants Software  ,,,0.09,0.94,,0.07,1.1,https://www.vgchartz.com/game/83767/farming-simulator-2015/?region=All,Simulation,Simulation
